PROGRESS,CTIME,ID,HASH,COLOR,MODE,FONTSIZE,TEXT
23.868,2023-09-26 01:07:36,1414071481193027328,45f9fda4,#FFFFFF,1,25,龟龟 立希玩的好极限
23.899,2023-09-23 19:27:44,1412450865629105408,4c2b00c6,#FFFFFF,1,25,正确的
23.899,2023-09-25 11:06:35,1413648182528988160,893d24f8,#FFFFFF,1,25,真实伤害是游戏里最真实的伤害
23.905,2023-08-13 12:16:15,1382517891164992512,af3099bd,#FFFFFF,1,25,所以soyo会觉得立希只想着灯别人怎么样她根本不管
23.955,2023-08-12 15:45:10,1381898266450563584,5307ffe1,#FFFFFF,1,25,这一刀狠狠的插在soyo心头，换谁来都破防
23.962,2023-08-12 20:28:14,1382040737654761728,027c520f,#FFFFFF,1,25,立希说得好！
23.971,2023-09-26 18:28:57,1414595606076585984,4f3bb3ac,#FFFFFF,1,25,确实
24.029,2023-08-12 20:48:12,1382050787156690688,e59c9cac,#FFFFFF,1,25,最高输出taki
24.059,2023-08-12 22:48:16,1382111218000848640,c5b32897,#FFFFFF,1,25,好好好
24.059,2023-09-23 06:55:27,1412072232905530368,c93f73c6,#FFFFFF,1,25,已经离婚了哦
24.104,2023-09-30 14:10:17,1417364520002659072,ec3db159,#FFFFFF,1,25,爆了
24.239,2023-09-26 13:19:24,1414439809862218240,32e45764,#FFFFFF,1,25,没错
24.274,2023-08-12 02:03:07,1381484512696899840,1b0e7812,#FFFFFF,1,25,切割喽
24.585,2023-08-12 01:20:29,1381463053924570880,fa7a441a,#FFFFFF,1,25,回旋镖
24.735,2023-09-26 20:53:28,1414668347253058304,dcc55327,#FFFFFF,1,25,好好好
24.771,2023-08-11 20:21:36,1381312625782111488,294f3e58,#00A0EA,1,25,软硬不吃，撂话跑路
24.859,2023-08-14 00:17:39,1382880980880151808,a4c29114,#FFFFFF,1,25,好
25.015,2023-09-22 22:46:14,1411826002707169024,38a32e49,#FFFFFF,1,25,还真是
25.08,2023-09-26 17:45:29,1414573734349735936,c05ece0e,#FFD302,5,25,第八集 立希：祥子哭了跟我没关系 第九集 素世：小灯哭了跟我没关系
25.11,2023-08-12 15:23:35,1381887403614157056,4406f0e4,#FFFFFF,1,25,确实 taki虽然压力怪但是平等
25.123,2023-08-11 19:24:39,1381283959526364160,760fb644,#FFFFFF,1,25,没关系的soyo第八话受的委屈第九话都会还回去
25.134,2023-08-14 11:53:00,1383230962313672448,60e8e49e,#FFFFFF,1,25,正确的
25.14,2023-08-13 10:56:50,1382477922081915392,09fe0b8b,#FFFFFF,1,25,好好好立希还在输出
25.15,2023-08-13 01:54:10,1382204782487688960,be028c22,#FFFFFF,1,25,就是就是
25.232,2023-08-16 21:45:42,1384978828211815680,a28cf647,#FFFFFF,1,25,好个屁，等回旋镖就对了
25.249,2023-08-14 13:49:15,1383289471386073600,6ba2c570,#FFFFFF,1,25,就喜歡直球
25.26,2023-08-19 03:22:00,1386597647472911872,2e9588f4,#FFFFFF,1,25,好开
25.318,2023-09-25 23:21:34,1414018112634063872,8b383e1a,#CC0273,5,25,立希平等的输出每一个人
25.372,2023-08-13 01:39:54,1382197602845928704,c7c7ed9c,#FFFFFF,1,25,好好好
25.379,2023-09-25 19:30:10,1413901644864905984,39163a81,#FFFFFF,1,25,正确的
25.469,2023-08-14 01:39:08,1382921993548447232,43ed71b8,#FFFFFF,1,25,说话的艺术——椎名立希
25.597,2023-08-18 23:31:52,1386481822078382592,bc4d3793,#FFFFFF,1,25,确实
25.606,2023-08-14 20:46:56,1383499703768892928,8acc6f80,#FFFFFF,1,25,好好好
25.616,2023-08-12 04:01:54,1381544297651768064,d06621fa,#FF7204,1,25,记住立希这局话 后面要考
25.704,2023-08-19 20:58:15,1387129278214254848,52525d35,#FFFFFF,1,25,好！
25.743,2023-09-24 07:24:04,1412811411910173184,59adc16d,#FFFFFF,1,25,确实
25.785,2023-09-24 06:28:25,1412783400552858368,5e75e482,#FFFFFF,1,25,说得好
25.942,2023-08-12 04:26:22,1381556616306283008,ded9252f,#FFFFFF,1,25,祥子？（无关心
25.97,2023-09-25 02:37:23,1413391891059452160,38401b5f,#FFFFFF,1,25,正确的
25.985,2023-09-24 23:59:39,1413312502539905024,46548a3b,#FFFFFF,1,25,平等输出每一个人笑死，确实立希狠起来连自己都输出
25.995,2023-09-30 00:08:14,1416940700582696704,ae2fbf78,#FFFFFF,1,25,说得好
26.048,2023-08-12 13:15:30,1381822937094831104,efb136b9,#FFFFFF,1,25,等着回旋镖砸自己
26.053,2023-08-13 05:24:35,1382310688948850944,9ef13a1e,#FFFFFF,1,25,正确的
26.059,2023-09-29 17:12:54,1416731654692990208,476881de,#FFFFFF,1,25,确实啊，是他先退出的，为什么大家还要顾及他的感受啊
26.068,2023-08-12 22:42:11,1382108158088316416,84d57925,#FFFFFF,1,25,谁的对啊
26.081,2023-08-15 14:16:50,1384028135984605184,084f0ed3,#FFFFFF,1,25,说得好，太好了
26.098,2023-08-14 09:50:21,1383169230588940544,93c03889,#FFFFFF,1,25,平等的输出每一个人
26.405,2023-09-26 02:59:28,1414127785412513792,2dcfc866,#FFFFFF,1,25,确实
26.439,2023-08-14 22:22:11,1383547638599115776,79cda3d5,#FFFFFF,1,25,立希说的没错阿。
26.62,2023-09-22 19:18:03,1411721217358353408,dc22b5a5,#FFFFFF,5,25,ひ☆ど☆い
26.643,2023-08-11 22:32:22,1381378442263804928,fe5b9dd6,#FFFFFF,1,25,立希：春日影写的明明是我，关她什么事
26.692,2023-08-16 23:11:37,1385022073474248448,79d3381a,#FFFFFF,1,25,超展开
26.777,2023-08-13 03:26:28,1382251242902018816,5747ca82,#FFFFFF,1,25,说得对
26.836,2023-08-17 21:11:49,1385686548963811584,11c41915,#FFFFFF,1,25,又一个回旋镖！
26.857,2023-08-14 22:57:15,1383565295033222400,07f14c6a,#FFFFFF,1,25,真不书
27.103,2023-08-17 15:21:51,1385510410777935104,25007166,#FFFFFF,1,25,taki平等地输出每一个人！
27.134,2023-08-13 21:58:35,1382810985898891264,b6288544,#FFFFFF,1,25,登登！
27.279,2023-09-27 16:16:30,1415253716893885696,2f5ab24e,#FFFFFF,1,25,我超！太对了姐！你说得太对了！
27.325,2023-08-19 20:59:09,1387129726811923968,52525d35,#FFFFFF,1,25,这里taki输出应该是因为祥子解散c团把灯宝搞自闭了
27.35,2023-08-18 22:10:10,1386440700987746048,dcb27376,#FFFF00,5,25,好! 好! 好!
27.355,2023-08-14 18:06:26,1383418915828292864,f7117987,#FFFFFF,1,25,说的好
27.384,2023-09-23 01:50:56,1411918965898640384,6dc03cf1,#FFFFFF,1,25,立希真的很平等的对所有人
27.496,2023-09-28 13:40:46,1415900110176762624,d09ae81a,#FFFFFF,1,25,我要杀了你
27.514,2023-08-13 18:49:53,1382716012385837568,6b63da82,#FFFFFF,1,25,立希真的是除了阿灯，可以无差别给任何人上压力（包括自己
27.516,2023-08-14 18:07:59,1383419701949897216,2b0cbbfa,#FFFFFF,1,25,没毛病
27.571,2023-08-14 18:22:42,1383427109871334656,e0f03204,#FFFFFF,1,25,立希说得对
27.647,2023-08-12 16:32:48,1381922239725101568,ba04b744,#FFFFFF,1,25,没关系，回旋镖会出手
27.66,2023-09-27 20:13:25,1415372963523770880,afe002ec,#FFFFFF,1,25,好过分的家伙！
27.859,2023-09-29 23:50:32,1416931790253226496,e6523c71,#FFFFFF,1,25,哈哈哈哈立希说得又确实对
27.926,2023-09-24 14:34:31,1413028060042850048,c0e4b599,#FFFFFF,1,25,压力之下，众生平等！
27.995,2023-08-14 18:07:00,1383419204077680384,f7117987,#FFFFFF,1,25,本来就是祥子的问题，确实是她活该。
27.998,2023-09-27 16:36:37,1415263841708799488,3a143780,#FFFFFF,1,25,上压力
28.0,2023-08-19 22:16:28,1387168646564397568,de67caf0,#E70012,5,25,为什么要在乎祥子的想法？她谁啊？她配吗？
28.121,2023-09-24 22:25:17,1413265004194601984,59596a46,#FFFFFF,1,25,说得好
28.141,2023-08-13 22:14:26,1382818963892914944,a768b30b,#FFFFFF,1,25,第九集的回旋镖
28.206,2023-08-12 14:29:55,1381860391818461696,4fef80c3,#FFFFFF,1,25,立希真就nm对除了灯之外的每个人都是这样
28.209,2023-08-15 02:18:28,1383666567803335680,34ad1e23,#FFFFFF,1,25,这次不得不赞同立希了
28.24,2023-10-01 06:47:29,1417866430719970560,82065a77,#FFFFFF,1,25,好好好
28.322,2023-08-17 20:52:47,1385676969810686720,51547d32,#FFFFFF,1,25,taki，我的好兄弟
28.424,2023-09-24 15:06:22,1413044092677637376,17c5aa3b,#FFFFFF,1,25,taki严于律人但更严于律己，平等对待除了灯的所有人
28.477,2023-09-26 14:13:39,1414467108137638144,5ce9ea3e,#FFFFFF,1,25,立希只对灯好
28.864,2023-08-13 12:15:01,1382517270752163072,d30d5d0e,#FFFFFF,1,25,好好好
28.925,2023-08-14 22:31:45,1383552459188204032,89b13f73,#FFFFFF,5,25,anon甚至还在关心soyo
29.049,2023-08-12 23:00:45,1382117504767408896,c8cce6b0,#FFFFFF,1,25,说得对
29.223,2023-09-25 23:10:49,1414012702065484288,f6515107,#FFFFFF,1,25,之后sodayo属实回旋镖了
29.32,2023-08-16 01:24:09,1384364007854526464,3c4dce54,#FFFFFF,1,25,？
29.631,2023-09-25 00:29:49,1413327685761057280,41dd7cdf,#FFFFFF,1,25,有一说一，作曲人是祥子，讨厌祥子还演他的曲子？
29.643,2023-09-26 12:38:41,1414419316551885824,2a7177b9,#FFFFFF,1,25,sayo这儿好茶啊
29.715,2023-09-26 02:11:12,1414103490308999424,5155f3f0,#FFFFFF,1,25,哦码诶阔螺丝（希罗饼干）
29.735,2023-09-28 04:44:24,1415630147373136128,b869fb08,#FFFFFF,1,25,立希打的全是真伤
29.743,2023-08-11 20:10:53,1381307230690937088,51210d81,#FFFFFF,1,25,这里立希怼的挺对的
29.861,2023-08-13 22:40:23,1382832029216925696,c1869e12,#FE0302,5,25,立希：春日影写的明明是我，关她什么事
29.89,2023-08-17 12:54:06,1385436045575034368,21d731ce,#FFFFFF,1,25,好
30.223,2023-08-11 19:07:09,1381275150238290688,a77dac99,#FFFFFF,1,25,确实没关系
30.376,2023-08-17 02:43:58,1385128955983571200,38d02403,#FFFFFF,1,25,还真是
30.459,2023-09-23 19:28:04,1412451039499858944,4c2b00c6,#FFFFFF,1,25,严于待人，也严于律己
30.524,2023-08-14 17:32:09,1383401667030195200,b4d60710,#FFFFFF,1,25,好过分 好温柔 噔噔 ？？？
30.553,2023-09-23 16:39:10,1412366023944078336,b1a4d14b,#FFFFFF,1,25,爱音想追
30.758,2023-08-16 23:36:33,1385034622588809216,730909a7,#FFFFFF,1,25,在立希看来祥子就是乐团解散灯自闭的罪魁祸首，自然是完全不care他
30.76,2023-08-15 11:34:35,1383946467576051968,9bfe7ef7,#FFFFFF,1,25,taki除了灯平等怼任何人，心就算是好的嘴那么毒也好难相处啊
30.78,2023-09-28 13:24:10,1415891757413231104,e176d436,#FFFFFF,1,25,爆！
30.852,2023-09-27 17:07:04,1415279173525669888,6f361875,#FFFFFF,1,25,中肯的
30.995,2023-10-01 01:39:54,1417711617323411712,e58533d8,#FFFFFF,1,25,可是这首歌的作曲是祥子和灯啊
31.072,2023-08-12 21:49:20,1382081557761826304,15fb79ee,#FFFFFF,1,25,切割了
31.08,2023-08-18 20:44:52,1386397760441338368,90936912,#FFFFFF,1,25,taki说的对啊……
31.131,2023-08-12 14:58:51,1381874954794423296,af71f413,#FFFFFF,1,25,薄纱
31.222,2023-09-27 12:27:09,1415138280596720384,021abf5d,#FFFFFF,1,25,Rikki对灯也上压力的好吧
31.626,2023-09-28 00:31:29,1415502856286704896,aaba8b80,#FFFFFF,1,25,立希其实，对灯的期望也是一种压力
31.911,2023-08-19 21:39:50,1411716561949390080,8efd094f,#FFFFFF,1,25,还真是
31.987,2023-08-18 18:33:34,1386331678536024576,b00350e9,#FFFFFF,1,25,navi.simple()
32.015,2023-08-15 14:37:21,1384038460733912320,62103789,#FFFFFF,1,25,立希正确的
32.211,2023-08-13 13:44:32,1382562324270966528,4a8bca33,#FFFFFF,1,25,立希：别管她了，我们去开庆功会
32.319,2023-09-25 07:59:48,1413554173773083904,777ef14a,#FFFFFF,1,25,众生平等
32.484,2023-09-29 09:15:47,1416491519195895040,3cc8c0a5,#FFFFFF,1,25,立希唯一人话
32.519,2023-08-11 20:44:40,1381324229685128192,8240c752,#FFFFFF,1,25,怎么可能没关系，怎么也是以前的朋友啊
32.573,2023-08-12 14:34:57,1381862925857512960,052416cb,#FFFFFF,1,25,回旋镖
32.573,2023-08-19 09:13:42,1386774663711215616,6c1ac238,#FFFFFF,1,25,还给睦头人吗
32.677,2023-09-30 15:41:06,1417410227581731328,7a38c979,#FFFFFF,1,25,路人有点难以代入，看后面如何发力
32.874,2023-09-28 10:12:55,1415795497104533248,921fa958,#FFFFFF,1,25,没毛病啊
32.92,2023-09-24 19:37:40,1413180644955402496,55955386,#FFFFFF,5,25,*擦泪    我要杀了你
32.979,2023-08-16 02:02:56,1384383526568636672,d1eecf14,#FFFFFF,1,25,本来的事
32.995,2023-08-18 22:24:07,1386447714316827648,7cf273f7,#FFFFFF,1,25,薄纱了
33.321,2023-09-25 22:26:39,1413990468253314560,7f7114c5,#FFFFFF,1,25,立怼怼
33.595,2023-08-12 12:09:22,1381789653690038016,f1088d0c,#FFFFFF,5,25,现在是，幻想时间！
33.699,2023-09-24 00:10:11,1412593026555063808,1ab2ee8d,#FFFFFF,1,25,好耶，演出一次乐队散一次是吧
33.744,2023-08-17 15:21:14,1385510099291753984,f011f134,#FFFFFF,1,25,怎么说，立希在第九集连灯都给上压力了，只能说真的狠
33.789,2023-08-11 19:04:46,1381273954022411776,f041cc95,#FEF102,5,25,此集唯一阳间画面：op
33.827,2023-09-29 22:29:26,1416890976907096576,eb30e700,#FFFFFF,1,25,汝为何要弹奏长河吟
34.11,2023-08-11 20:51:49,1381327831434539776,590d149a,#FFFFFF,1,25,居然是官方
34.582,2023-08-12 10:43:49,1381746592121865984,dc91e4ac,#FFFFFF,1,25,以前的朋友就没关系了？心这么冷漠的
34.59,2023-08-12 13:39:30,1381835019592809216,ac6eb797,#FFFFFF,1,25,以前的朋友自顾自的退队连句解释没有我凭什么给他好脸色？
34.777,2023-08-12 01:59:24,1381482644294236672,94946258,#FFFFFF,5,25,你们是？
34.828,2023-08-18 05:13:42,1385929090003277568,e6462add,#FFFFFF,1,25,立希对灯也是压力拉满的
34.864,2023-08-19 17:30:13,1387024568346156288,bf8e2a82,#FFFFFF,1,25,说得好！
35.075,2023-08-15 22:24:10,1384273418463243264,29dfe1dc,#CC0273,5,25,现在是，幻想时间！
35.143,2023-08-14 20:24:49,1383488569922001920,4a810e66,#FEF102,5,25,现在是，幻想时间
35.197,2023-08-12 10:14:24,1381731786211468544,18f48cd0,#FFFFFF,1,25,笑死，祥子拆队的时候想自己是他们朋友了吗？
35.219,2023-09-26 23:07:10,1414735643107511296,2b2d1781,#FFFFFF,1,25,太对啦
35.473,2023-10-01 01:32:03,1417707666213813760,13f5f440,#FFFFFF,1,25,未免太无情了，有能力就自己写歌何必唱春日影
35.499,2023-08-13 23:10:23,1382847125817613312,b74d20ec,#FFFFFF,1,25,现在是，幻想时间！
35.567,2023-08-13 14:03:50,1382572041097922048,0e20f642,#FFFFFF,1,25,为什么不能这么怼？怎么搞成这德行的都忘了？是谁一点也不沟通最先逃跑了？
35.702,2023-09-26 00:35:04,1414055108299340032,db65cee9,#FFFFFF,1,25,最认同立希的一句
35.948,2023-08-15 18:36:37,1384158884041839104,83a0121b,#FFFFFF,1,25,立系没问题，站在她视角，就是祥子退乐团先伤害了其他人
36.179,2023-08-13 10:41:47,1382470344811487232,2c5179b9,#FFFFFF,5,25,神曲op 都不舍得跳过
36.259,2023-09-26 13:41:39,1414451004409555968,93264521,#FFFFFF,1,25,还搁这儿以前的朋友呢，顾虑那么多那干嘛交新朋友
36.357,2023-09-24 13:19:45,1412990431876276224,f0bb8cdf,#FFFFFF,1,25,好好好
36.459,2023-09-24 22:59:39,1413282303190659072,afbcad88,#FFFFFF,1,25,只有你在回望过去啊
36.511,2023-09-26 11:46:27,1414393024750172416,4a810e66,#FEF102,5,25,催眠app，启动！
36.559,2023-10-01 02:45:12,1417744483956651520,72b5d1f1,#FFFFFF,1,25,祥子不是纯自我感觉过剩？这还照顾什么
36.622,2023-08-16 08:02:25,1384564456788602880,55f847d9,#FFFFFF,1,25,这几个人不打起来都新鲜
36.624,2023-09-25 21:42:24,1413968203042057472,9f98cafd,#FFFFFF,1,25,这个地方还是有些不对的，毕竟演奏的是祥子写的歌
36.711,2023-08-11 21:16:19,1381340164777034496,e2545c73,#FFFFFF,1,25,对立希可能没关系，对灯很有关系，没有祥子灯都唱不了
37.018,2023-08-14 22:23:10,1383548141512522240,79cda3d5,#FFFFFF,1,25,前面的她一言不合说解散也不解释原因也没考虑其他人阿。
37.118,2023-09-23 06:08:15,1412048477374004992,c0178ddf,#FFFFFF,1,25,虽然是以前的朋友 但问题是 要闹到绝交的就是祥子。。。
37.181,2023-08-13 20:43:24,1382773149527350016,6c462058,#FFFFFF,1,25,要不要脸啊
37.185,2023-09-23 17:42:19,1412397812406248704,f419ce2c,#FFFFFF,1,25,你自己要退，还不允许别人唱也没这个理吧
37.225,2023-08-13 17:12:27,1382666976719420416,f0a35712,#FFFFFF,1,25,op欺诈
37.268,2023-08-12 17:29:35,1381950821750937856,acfdb8ed,#FFFFFF,1,25,Rikki只是介绍来组团的关系
37.463,2023-08-13 01:46:57,1382201154213206784,71c9107e,#FE0302,5,25,确实没关系了，已经组了新的乐队，一直囚于CRYCHIC的羁绊而阻碍MyGO的进步，这显然不合适
37.498,2023-08-12 12:54:30,1381812370602593280,a77dac99,#FFFFFF,1,25,这里立希不应该怼？你才是那个逆天吧
37.628,2023-08-12 13:15:51,1381823111309235712,efb136b9,#FFFFFF,1,25,？你是
37.854,2023-08-12 23:25:37,1382130016611090688,425f7d48,#FFFFFF,1,25,现在是，幻想时间！
37.942,2023-09-24 13:30:21,1412995763256096512,c20a10c1,#FFFFFF,1,25,立希什么时候跟祥子是朋友了，一直都是乐队队友而已
37.959,2023-08-15 17:46:07,1384133473102724864,fddc6851,#FFFFFF,1,25,sayo 拎不清现状还活在梦里呢，甚至把爱音当工具人，出问题了纯属活该啊
38.319,2023-08-16 21:14:23,1384963066587999488,fdd4fa62,#E70012,1,25,以前的朋友？你看祥子对前朋友是什么态度？
38.45,2023-08-15 17:29:39,1384125183606291968,659c9322,#FEF102,5,25,欢迎来到平行世界
38.66,2023-08-14 00:18:15,1382881281301438208,a4c29114,#FFFFFF,1,25,现在是，幻想时间！
38.679,2023-08-12 22:28:33,1382101292188746240,5005fd4d,#FFFFFF,1,25,你们是？？
38.707,2023-09-24 03:34:26,1412695836277709824,4cb54eed,#FFFFFF,1,25,明明是祥子先离开伤害大家感情的。不要双标
38.856,2023-08-12 12:52:33,1381811388959504384,a77dac99,#FFFFFF,1,25,那么在意前队友还组新乐队？
38.86,2023-08-12 10:25:06,1381737174692696064,28769ca4,#FFFFFF,1,25,这最后要怎么包饺子啊
38.909,2023-08-12 07:22:59,1381645512062798336,ad943b77,#FFFFFF,1,25,别唱了！
39.019,2023-08-12 00:20:58,1381433097291516416,9ad797a6,#FFFFFF,1,25,玩乐队好开心呀
39.139,2023-09-25 20:32:00,1413932763219976192,55f8c732,#FFFFFF,1,25,为啥会哭
39.628,2023-08-12 10:56:16,1381752861893118208,f8c41d48,#FFFFFF,1,25,说实话本来就是祥子自顾自跑了，队友有怨气不正常吗
39.965,2023-08-13 23:37:54,1382860972011839744,72c80606,#FFFFFF,1,25,当时她推队对我们几个影响多大，为什么还要在乎对她的影响
40.041,2023-08-12 10:12:44,1381730944867994880,9cddf3bb,#FFFFFF,5,25,连捅三刀，直到破防，哩希和爱音组合三刀流
40.071,2023-08-12 12:01:32,1381785703696186624,234c79e2,#FFFFFF,1,25,都建新团了，还想着上一个团的人，到底谁对谁错啊？
40.113,2023-08-19 09:14:01,1386774824973870080,6c1ac238,#FFFFFF,1,25,不存在的记忆增加了
40.189,2023-08-12 18:05:48,1381969044961713664,d299f2c5,#FFFFFF,1,25,祥子退出伤害了灯，立希一直比较敌视祥子
40.249,2023-08-19 21:49:44,1411716562192659712,7e60b903,#FFFFFF,1,25,圣爱音会平等的包容每个人
40.298,2023-08-15 14:58:16,1384048985760795648,70850264,#FFFFFF,1,25,立希早就把伤害灯的祥子归为敌人了
40.34,2023-08-12 14:17:35,1381854181119666944,48c242aa,#FFFFFF,1,25,op欺诈
40.399,2023-08-12 06:30:40,1381619174861970432,34ea8fa7,#FFFFFF,1,25,虚假的OP
40.659,2023-09-23 14:26:48,1412299405284887552,d7c6c46b,#FFFFFF,5,25,也不算朋友了吧，突然退出退出前还用指责的话说队友，气氛都那样了至少现在称不上朋友了。
40.759,2023-09-23 09:03:22,1412136615455098368,f978b8c0,#FFFFFF,1,25,现在是幻想时间
40.906,2023-09-29 20:45:25,1416838618428797440,b4c8e707,#39C5BB,1,25,现在是~幻想时间！
40.979,2023-08-11 19:59:21,1381301422083096320,61c8563d,#FFFFFF,1,25,我还是很难想象这几个人怎么在一起表演
41.379,2023-08-14 22:52:23,1383562845065030400,cdba0ab7,#FFFFFF,1,25,前面那个taki也在给tmr压力好不好
41.758,2023-08-11 19:05:07,1381274130309382144,7fe25bed,#FFFFFF,1,25,越看越觉得op是平行宇宙了
41.846,2023-08-12 02:15:50,1381490915193170176,17cc226a,#FFFFFF,1,25,现在是，幻想时间！
42.429,2023-09-22 21:30:50,1411788047720330496,579cd366,#FFFFFF,1,25,虽然大祥老师也是有苦衷的，但是做错事就是做错事了
42.533,2023-08-12 23:37:31,1382136005741758720,3dac32c4,#FFFFFF,1,25,我们都会被往日扼杀
42.634,2023-08-12 11:42:16,1381776011825742336,dadbbbc3,#FFFFFF,1,25,幻想时间！
42.84,2023-08-12 09:41:44,1381715345429357824,78996af5,#FFFFFF,1,25,《请以实物为准》
43.422,2023-08-12 19:26:53,1382009860119546624,5977dd47,#FFFFFF,1,25,神圣分离者
43.894,2023-08-14 02:59:06,1382962247189879040,0d299fb4,#FFFFFF,1,25,卧槽这难道不是正能量满满女高玩乐队吗 怎么和我想的不一样
43.959,2023-08-19 18:35:50,1387057596376292352,a333b315,#FFFFFF,1,25,你是？？
44.148,2023-09-24 16:37:40,1413090048601061120,5fab7c0d,#FFFFFF,1,25,这谁贝斯弹这么开心
44.505,2023-08-11 19:26:41,1381284981049056256,7ef28b8c,#FFFFFF,1,25,乐队都解散了，为什么你们还弹得这么开心啊
44.87,2023-09-23 14:09:43,1412290801022864384,94512d7a,#FFFFFF,1,25,平行世界的小曲儿
44.984,2023-09-24 04:48:39,1412733188299811072,71feff18,#FFFFFF,1,25,确实没关系了，新乐队想演奏什么就演奏什么，跟拆队人有什么关系？
44.988,2023-08-13 13:39:58,1382560027520436224,6d41ab1c,#FFFFFF,1,25,现在是，幻想时间！
45.143,2023-08-12 19:46:28,1382019712782824960,70ba9104,#FFFFFF,1,25,神圣的回旋镖终将击中你
45.205,2023-08-13 17:18:34,1382670054172399616,49b9e9d8,#FFFFFF,1,25,离幻想越来越远了
45.624,2023-08-13 02:30:11,1382222912786152192,f0acf54d,#FFFFFF,1,25,每周看一遍平行世界
45.698,2023-08-16 17:07:47,1384838954464967424,11ab2411,#FFFFFF,1,25,珍惜一分半的阳间时间
45.86,2023-08-11 21:41:47,1381352982318619904,a57a9d83,#FFFFFF,1,25,你是？
